prod_date,machine_id,shift_id,sku,units_good,units_scrap,units_total
2025-08-26,2,1,SKU029,366,17,383
2025-08-26,2,3,SKU034,251,13,264
2025-08-26,3,1,SKU029,509,19,528
2025-08-26,3,2,SKU024,336,29,365
2025-08-26,3,3,SKU039,519,11,530
2025-08-26,4,1,SKU027,713,97,810
2025-08-26,5,1,SKU007,382,48,430
2025-08-26,5,2,SKU015,572,22,594
2025-08-26,6,1,SKU024,582,39,621
2025-08-26,6,2,SKU027,631,65,696
2025-08-26,6,3,SKU035,497,70,567
2025-08-26,7,1,SKU013,443,48,491
2025-08-26,7,2,SKU009,700,56,756
2025-08-26,7,3,SKU009,772,114,886
2025-08-26,8,1,SKU016,203,18,221
2025-08-26,8,2,SKU024,292,39,331
2025-08-26,8,3,SKU015,564,70,634
2025-08-26,9,1,SKU013,412,13,425
2025-08-26,9,2,SKU008,432,24,456
2025-08-26,9,3,SKU034,416,36,452
2025-08-26,10,1,SKU008,517,54,571
2025-08-26,10,2,SKU030,301,27,328
2025-08-26,10,3,SKU029,732,6,738
2025-08-26,11,1,SKU033,359,29,388
2025-08-26,11,2,SKU014,672,16,688
2025-08-26,12,1,SKU003,735,48,783
2025-08-26,12,2,SKU012,742,49,791
2025-08-26,12,3,SKU018,268,23,291
2025-08-26,13,1,SKU018,597,3,600
2025-08-26,13,2,SKU027,216,26,242
2025-08-26,13,3,SKU003,457,61,518
2025-08-26,14,1,SKU014,469,2,471
2025-08-26,14,2,SKU037,474,12,486
2025-08-26,14,3,SKU003,346,28,374
2025-08-26,15,1,SKU020,799,46,845
2025-08-26,15,2,SKU015,210,20,230
2025-08-27,1,1,SKU016,486,63,549
2025-08-27,1,2,SKU008,209,20,229
2025-08-27,1,3,SKU009,701,93,794
2025-08-27,2,2,SKU026,351,15,366
2025-08-27,2,3,SKU018,762,93,855
2025-08-27,3,1,SKU009,761,10,771
2025-08-27,3,3,SKU017,246,8,254
2025-08-27,4,1,SKU009,611,59,670
2025-08-27,4,2,SKU018,344,2,346
2025-08-27,4,3,SKU030,210,15,225
2025-08-27,5,2,SKU021,790,35,825
2025-08-27,5,3,SKU001,254,13,267
2025-08-27,6,1,SKU022,461,42,503
2025-08-27,6,2,SKU036,339,42,381
2025-08-27,6,3,SKU020,468,26,494
2025-08-27,7,2,SKU007,796,101,897
2025-08-27,7,3,SKU033,372,49,421
2025-08-27,8,1,SKU026,766,100,866
2025-08-27,8,2,SKU016,745,81,826
2025-08-27,8,3,SKU017,241,17,258
2025-08-27,9,1,SKU007,350,47,397
2025-08-27,9,2,SKU001,751,78,829
2025-08-27,10,1,SKU034,535,51,586
2025-08-27,10,2,SKU029,773,39,812
2025-08-27,10,3,SKU035,414,38,452
2025-08-27,11,1,SKU010,611,32,643
2025-08-27,11,2,SKU034,288,26,314
2025-08-27,11,3,SKU016,264,38,302
2025-08-27,12,1,SKU007,287,15,302
2025-08-27,12,2,SKU001,792,107,899
2025-08-27,12,3,SKU029,539,7,546
2025-08-27,13,1,SKU005,622,13,635
2025-08-27,13,2,SKU010,610,74,684
2025-08-27,13,3,SKU037,435,23,458
2025-08-27,14,1,SKU030,759,30,789
2025-08-27,14,2,SKU025,366,24,390
2025-08-27,14,3,SKU001,390,40,430
2025-08-27,15,3,SKU033,393,3,396
2025-08-28,1,1,SKU010,244,24,268
2025-08-28,1,3,SKU032,736,74,810
2025-08-28,2,1,SKU035,522,9,531
2025-08-28,2,2,SKU032,440,37,477
2025-08-28,2,3,SKU037,474,39,513
2025-08-28,3,1,SKU037,390,21,411
2025-08-28,3,2,SKU009,532,7,539
2025-08-28,3,3,SKU007,531,4,535
2025-08-28,4,1,SKU038,345,12,357
2025-08-28,4,2,SKU019,754,88,842
2025-08-28,5,1,SKU020,428,13,441
2025-08-28,5,2,SKU001,581,46,627
2025-08-28,5,3,SKU038,308,43,351
2025-08-28,6,1,SKU025,204,17,221
2025-08-28,6,2,SKU037,247,13,260
2025-08-28,7,1,SKU024,303,12,315
2025-08-28,7,2,SKU015,706,99,805
2025-08-28,7,3,SKU016,446,59,505
2025-08-28,8,1,SKU037,337,12,349
2025-08-28,8,2,SKU027,234,16,250
2025-08-28,8,3,SKU008,723,18,741
2025-08-28,9,1,SKU012,425,32,457
2025-08-28,9,2,SKU002,650,59,709
2025-08-28,9,3,SKU036,569,7,576
2025-08-28,10,1,SKU027,775,20,795
2025-08-28,10,2,SKU027,686,32,718
2025-08-28,10,3,SKU029,623,10,633
2025-08-28,11,1,SKU015,486,15,501
2025-08-28,11,2,SKU014,593,23,616
2025-08-28,11,3,SKU020,681,37,718
2025-08-28,12,2,SKU004,346,42,388
2025-08-28,12,3,SKU018,354,12,366
2025-08-28,13,2,SKU036,528,58,586
2025-08-28,13,3,SKU002,257,24,281
2025-08-28,14,1,SKU014,647,31,678
2025-08-28,14,2,SKU013,314,4,318
2025-08-28,14,3,SKU015,307,44,351
2025-08-28,15,1,SKU003,618,50,668
2025-08-28,15,2,SKU020,538,3,541
2025-08-28,15,3,SKU019,325,36,361
2025-08-29,1,1,SKU015,658,68,726
2025-08-29,1,2,SKU001,596,52,648
2025-08-29,1,3,SKU018,457,15,472
2025-08-29,2,1,SKU029,348,32,380
2025-08-29,2,3,SKU018,763,12,775
2025-08-29,3,2,SKU027,266,19,285
2025-08-29,3,3,SKU036,704,19,723
2025-08-29,4,1,SKU029,456,54,510
2025-08-29,4,3,SKU037,262,33,295
2025-08-29,5,1,SKU022,739,74,813
2025-08-29,5,2,SKU020,445,26,471
2025-08-29,5,3,SKU004,617,83,700
2025-08-29,6,1,SKU029,283,29,312
2025-08-29,6,2,SKU021,339,12,351
2025-08-29,6,3,SKU005,208,9,217
2025-08-29,7,1,SKU027,510,34,544
2025-08-29,7,3,SKU039,432,51,483
2025-08-29,8,1,SKU022,250,10,260
2025-08-29,8,2,SKU027,732,20,752
2025-08-29,8,3,SKU033,383,7,390
2025-08-29,9,1,SKU018,360,21,381
2025-08-29,9,2,SKU019,723,61,784
2025-08-29,9,3,SKU030,269,5,274
2025-08-29,10,1,SKU016,655,24,679
2025-08-29,10,2,SKU039,315,25,340
2025-08-29,10,3,SKU028,467,29,496
2025-08-29,11,1,SKU010,308,13,321
2025-08-29,11,2,SKU010,591,83,674
2025-08-29,11,3,SKU004,518,9,527
2025-08-29,12,1,SKU004,470,53,523
2025-08-29,12,2,SKU002,745,105,850
2025-08-29,13,1,SKU013,379,24,403
2025-08-29,13,2,SKU022,642,0,642
2025-08-29,13,3,SKU035,517,2,519
2025-08-29,14,1,SKU025,528,26,554
2025-08-29,14,3,SKU019,693,95,788
2025-08-29,15,2,SKU024,719,42,761
2025-08-30,1,1,SKU020,557,45,602
2025-08-30,1,2,SKU034,223,19,242
2025-08-30,1,3,SKU013,331,47,378
2025-08-30,2,1,SKU010,353,44,397
2025-08-30,2,2,SKU028,584,12,596
2025-08-30,2,3,SKU006,474,69,543
2025-08-30,3,2,SKU028,275,3,278
2025-08-30,4,1,SKU018,683,15,698
2025-08-30,4,3,SKU022,657,29,686
2025-08-30,5,1,SKU005,610,72,682
2025-08-30,5,2,SKU029,365,33,398
2025-08-30,5,3,SKU035,738,85,823
2025-08-30,6,1,SKU020,515,40,555
2025-08-30,6,2,SKU017,503,28,531
2025-08-30,6,3,SKU016,255,29,284
2025-08-30,7,1,SKU030,515,63,578
2025-08-30,7,2,SKU010,690,94,784
2025-08-30,7,3,SKU009,640,85,725
2025-08-30,8,1,SKU038,337,34,371
2025-08-30,8,2,SKU012,709,24,733
2025-08-30,8,3,SKU037,301,12,313
2025-08-30,9,1,SKU037,548,23,571
2025-08-30,9,2,SKU016,521,36,557
2025-08-30,9,3,SKU004,433,10,443
2025-08-30,10,1,SKU005,431,48,479
2025-08-30,10,3,SKU015,466,35,501
2025-08-30,11,1,SKU013,491,41,532
2025-08-30,11,3,SKU040,212,29,241
2025-08-30,12,2,SKU022,653,31,684
2025-08-30,12,3,SKU014,706,55,761
2025-08-30,13,1,SKU003,674,64,738
2025-08-30,13,2,SKU039,353,51,404
2025-08-30,14,1,SKU017,478,49,527
2025-08-30,14,2,SKU026,786,24,810
2025-08-30,14,3,SKU008,415,8,423
2025-08-30,15,1,SKU021,668,95,763
2025-08-30,15,2,SKU038,343,36,379
2025-08-30,15,3,SKU002,790,48,838
2025-08-31,1,1,SKU018,617,54,671
2025-08-31,1,2,SKU003,667,45,712
2025-08-31,1,3,SKU033,453,12,465
2025-08-31,2,1,SKU022,564,70,634
2025-08-31,2,2,SKU009,378,19,397
2025-08-31,2,3,SKU017,753,63,816
2025-08-31,3,2,SKU016,752,1,753
2025-08-31,3,3,SKU031,231,28,259
2025-08-31,4,1,SKU013,208,21,229
2025-08-31,4,2,SKU026,501,58,559
2025-08-31,4,3,SKU002,307,12,319
2025-08-31,5,1,SKU001,553,15,568
2025-08-31,5,2,SKU019,259,37,296
2025-08-31,5,3,SKU008,233,8,241
2025-08-31,6,1,SKU038,688,8,696
2025-08-31,6,2,SKU037,719,54,773
2025-08-31,6,3,SKU027,765,95,860
2025-08-31,7,1,SKU036,254,13,267
2025-08-31,7,2,SKU039,769,27,796
2025-08-31,7,3,SKU020,476,34,510
2025-08-31,8,1,SKU029,244,23,267
2025-08-31,8,2,SKU026,374,32,406
2025-08-31,8,3,SKU012,601,29,630
2025-08-31,9,1,SKU017,664,32,696
2025-08-31,9,2,SKU003,520,66,586
2025-08-31,9,3,SKU033,586,3,589
2025-08-31,10,1,SKU023,626,59,685
2025-08-31,10,2,SKU015,604,85,689
2025-08-31,10,3,SKU013,309,9,318
2025-08-31,11,1,SKU038,609,6,615
2025-08-31,11,2,SKU027,316,15,331
2025-08-31,12,1,SKU024,755,103,858
2025-08-31,12,2,SKU005,393,29,422
2025-08-31,12,3,SKU022,397,40,437
2025-08-31,13,1,SKU002,373,4,377
2025-08-31,13,3,SKU014,625,16,641
2025-08-31,14,1,SKU024,436,10,446
2025-08-31,14,2,SKU039,606,79,685
2025-08-31,15,1,SKU009,637,71,708
2025-08-31,15,2,SKU006,511,8,519
2025-08-31,15,3,SKU006,493,58,551
2025-09-01,1,1,SKU034,295,1,296
2025-09-01,1,2,SKU022,468,50,518
2025-09-01,2,1,SKU005,742,83,825
2025-09-01,2,3,SKU010,292,37,329
2025-09-01,3,1,SKU038,323,28,351
2025-09-01,3,2,SKU004,330,17,347
2025-09-01,3,3,SKU012,440,33,473
2025-09-01,4,1,SKU016,209,26,235
2025-09-01,4,2,SKU033,420,33,453
2025-09-01,4,3,SKU004,398,3,401
2025-09-01,5,1,SKU004,443,21,464
2025-09-01,5,3,SKU003,525,69,594
2025-09-01,6,1,SKU039,645,83,728
2025-09-01,6,3,SKU039,523,40,563
2025-09-01,7,1,SKU017,201,24,225
2025-09-01,7,2,SKU034,355,3,358
2025-09-01,8,1,SKU024,388,11,399
2025-09-01,8,2,SKU014,440,56,496
2025-09-01,8,3,SKU012,679,96,775
2025-09-01,9,1,SKU034,274,27,301
2025-09-01,9,2,SKU019,648,85,733
2025-09-01,10,1,SKU033,589,74,663
2025-09-01,10,2,SKU023,336,28,364
2025-09-01,10,3,SKU015,409,51,460
2025-09-01,11,1,SKU025,587,80,667
2025-09-01,11,2,SKU038,538,21,559
2025-09-01,11,3,SKU007,450,30,480
2025-09-01,12,1,SKU006,507,73,580
2025-09-01,12,2,SKU009,783,32,815
2025-09-01,12,3,SKU025,541,73,614
2025-09-01,13,1,SKU032,622,81,703
2025-09-01,13,2,SKU032,226,19,245
2025-09-01,13,3,SKU014,678,87,765
2025-09-01,14,1,SKU018,344,45,389
2025-09-01,14,2,SKU024,297,41,338
2025-09-01,14,3,SKU036,265,20,285
2025-09-01,15,1,SKU005,258,18,276
2025-09-01,15,2,SKU023,259,34,293
2025-09-01,15,3,SKU007,357,3,360
2025-09-02,1,1,SKU022,406,4,410
2025-09-02,1,2,SKU015,440,64,504
2025-09-02,1,3,SKU011,647,87,734
2025-09-02,2,1,SKU002,599,5,604
2025-09-02,2,2,SKU006,304,28,332
2025-09-02,2,3,SKU022,779,104,883
2025-09-02,3,2,SKU036,705,47,752
2025-09-02,3,3,SKU024,570,57,627
2025-09-02,4,1,SKU018,762,78,840
2025-09-02,4,2,SKU015,547,39,586
2025-09-02,4,3,SKU036,539,79,618
2025-09-02,5,2,SKU024,391,44,435
2025-09-02,5,3,SKU030,532,10,542
2025-09-02,6,2,SKU024,364,41,405
2025-09-02,6,3,SKU007,598,69,667
2025-09-02,7,1,SKU040,334,40,374
2025-09-02,7,2,SKU002,348,19,367
2025-09-02,8,2,SKU007,245,12,257
2025-09-02,9,1,SKU016,497,2,499
2025-09-02,9,2,SKU035,491,53,544
2025-09-02,9,3,SKU030,671,24,695
2025-09-02,10,1,SKU014,519,46,565
2025-09-02,10,2,SKU034,434,37,471
2025-09-02,11,1,SKU015,452,46,498
2025-09-02,11,2,SKU002,794,33,827
2025-09-02,11,3,SKU040,355,28,383
2025-09-02,12,1,SKU038,283,10,293
2025-09-02,12,2,SKU023,214,24,238
2025-09-02,12,3,SKU018,306,11,317
2025-09-02,13,1,SKU019,624,52,676
2025-09-02,13,2,SKU014,203,1,204
2025-09-02,13,3,SKU032,583,51,634
2025-09-02,14,1,SKU019,718,60,778
2025-09-02,14,2,SKU040,548,36,584
2025-09-02,14,3,SKU017,627,67,694
2025-09-02,15,2,SKU015,210,0,210
2025-09-02,15,3,SKU014,594,17,611
2025-09-03,1,1,SKU040,716,14,730
2025-09-03,1,2,SKU031,793,17,810
2025-09-03,1,3,SKU003,404,31,435
2025-09-03,2,1,SKU021,419,52,471
2025-09-03,2,2,SKU012,421,5,426
2025-09-03,2,3,SKU012,458,8,466
2025-09-03,3,2,SKU023,540,58,598
2025-09-03,3,3,SKU022,598,31,629
2025-09-03,4,1,SKU017,684,86,770
2025-09-03,4,2,SKU004,666,18,684
2025-09-03,4,3,SKU024,268,29,297
2025-09-03,5,1,SKU001,700,23,723
2025-09-03,5,2,SKU025,581,58,639
2025-09-03,5,3,SKU018,337,12,349
2025-09-03,6,1,SKU015,724,24,748
2025-09-03,6,2,SKU035,690,39,729
2025-09-03,6,3,SKU019,223,10,233
2025-09-03,7,1,SKU033,563,9,572
2025-09-03,7,2,SKU021,262,37,299
2025-09-03,7,3,SKU005,363,25,388
2025-09-03,8,1,SKU031,587,13,600
2025-09-03,8,2,SKU017,352,32,384
2025-09-03,8,3,SKU032,223,15,238
2025-09-03,9,1,SKU021,318,38,356
2025-09-03,9,2,SKU011,499,15,514
2025-09-03,9,3,SKU004,492,58,550
2025-09-03,10,1,SKU011,734,27,761
2025-09-03,10,3,SKU010,660,62,722
2025-09-03,11,1,SKU040,341,35,376
2025-09-03,11,2,SKU004,657,29,686
2025-09-03,11,3,SKU004,256,30,286
2025-09-03,12,1,SKU006,402,49,451
2025-09-03,12,2,SKU005,579,67,646
2025-09-03,12,3,SKU020,351,6,357
2025-09-03,13,1,SKU001,434,46,480
2025-09-03,14,1,SKU011,232,14,246
2025-09-03,14,2,SKU017,416,6,422
2025-09-03,14,3,SKU019,413,21,434
2025-09-03,15,1,SKU031,423,14,437
2025-09-03,15,2,SKU018,594,10,604
2025-09-03,15,3,SKU016,217,14,231
2025-09-04,1,1,SKU017,431,19,450
2025-09-04,1,2,SKU029,416,60,476
2025-09-04,1,3,SKU014,454,48,502
2025-09-04,2,1,SKU027,337,31,368
2025-09-04,2,2,SKU005,790,96,886
2025-09-04,2,3,SKU034,450,15,465
2025-09-04,3,1,SKU022,578,29,607
2025-09-04,3,3,SKU014,560,47,607
2025-09-04,4,1,SKU019,765,36,801
2025-09-04,4,3,SKU030,350,9,359
2025-09-04,5,1,SKU040,406,54,460
2025-09-04,5,2,SKU004,722,90,812
2025-09-04,5,3,SKU029,213,18,231
2025-09-04,6,1,SKU040,768,15,783
2025-09-04,6,2,SKU031,578,53,631
2025-09-04,6,3,SKU019,729,78,807
2025-09-04,7,1,SKU004,304,1,305
2025-09-04,7,3,SKU019,748,10,758
2025-09-04,8,1,SKU014,782,58,840
2025-09-04,8,2,SKU021,628,0,628
2025-09-04,8,3,SKU009,788,21,809
2025-09-04,9,3,SKU017,524,60,584
2025-09-04,10,1,SKU013,547,16,563
2025-09-04,10,2,SKU011,742,75,817
2025-09-04,10,3,SKU023,382,34,416
2025-09-04,11,1,SKU007,507,34,541
2025-09-04,11,2,SKU026,520,45,565
2025-09-04,11,3,SKU024,288,28,316
2025-09-04,12,1,SKU029,337,30,367
2025-09-04,12,2,SKU007,407,47,454
2025-09-04,12,3,SKU001,628,75,703
2025-09-04,13,1,SKU033,556,26,582
2025-09-04,13,2,SKU013,486,15,501
2025-09-04,14,1,SKU036,570,44,614
2025-09-04,14,3,SKU028,384,11,395
2025-09-04,15,1,SKU039,764,110,874
2025-09-04,15,2,SKU026,215,25,240
2025-09-04,15,3,SKU024,785,33,818
2025-09-05,1,1,SKU020,708,26,734
2025-09-05,1,2,SKU032,523,17,540
2025-09-05,1,3,SKU031,570,23,593
2025-09-05,2,1,SKU002,654,5,659
2025-09-05,2,2,SKU005,400,52,452
2025-09-05,2,3,SKU026,471,15,486
2025-09-05,3,1,SKU008,705,36,741
2025-09-05,3,2,SKU003,577,45,622
2025-09-05,3,3,SKU016,416,50,466
2025-09-05,4,2,SKU035,401,54,455
2025-09-05,4,3,SKU018,559,32,591
2025-09-05,5,1,SKU005,204,20,224
2025-09-05,5,2,SKU020,459,2,461
2025-09-05,5,3,SKU030,425,23,448
2025-09-05,6,1,SKU038,767,93,860
2025-09-05,6,2,SKU027,621,86,707
2025-09-05,6,3,SKU017,495,11,506
2025-09-05,7,1,SKU011,370,44,414
2025-09-05,7,2,SKU036,749,16,765
2025-09-05,8,1,SKU032,632,41,673
2025-09-05,8,2,SKU012,440,59,499
2025-09-05,8,3,SKU022,636,4,640
2025-09-05,9,1,SKU003,511,45,556
2025-09-05,9,2,SKU027,450,2,452
2025-09-05,9,3,SKU021,703,56,759
2025-09-05,10,3,SKU022,584,84,668
2025-09-05,11,1,SKU007,550,40,590
2025-09-05,11,2,SKU040,421,0,421
2025-09-05,11,3,SKU006,557,22,579
2025-09-05,12,2,SKU040,436,36,472
2025-09-05,12,3,SKU035,400,27,427
2025-09-05,13,1,SKU023,562,8,570
2025-09-05,13,2,SKU024,229,12,241
2025-09-05,13,3,SKU015,347,5,352
2025-09-05,14,1,SKU023,301,12,313
2025-09-05,14,2,SKU039,666,4,670
2025-09-05,14,3,SKU028,436,19,455
2025-09-05,15,1,SKU031,433,6,439
2025-09-05,15,2,SKU035,694,7,701
2025-09-05,15,3,SKU015,467,33,500
2025-09-06,1,2,SKU031,521,43,564
2025-09-06,1,3,SKU031,405,44,449
2025-09-06,2,1,SKU007,680,24,704
2025-09-06,3,1,SKU025,500,4,504
2025-09-06,3,3,SKU029,568,14,582
2025-09-06,4,1,SKU001,207,26,233
2025-09-06,4,3,SKU001,484,49,533
2025-09-06,5,1,SKU002,688,9,697
2025-09-06,5,3,SKU005,239,5,244
2025-09-06,6,1,SKU021,351,48,399
2025-09-06,6,2,SKU029,643,78,721
2025-09-06,6,3,SKU012,517,46,563
2025-09-06,7,1,SKU022,636,62,698
2025-09-06,7,2,SKU040,399,51,450
2025-09-06,7,3,SKU016,223,18,241
2025-09-06,8,1,SKU017,687,44,731
2025-09-06,8,2,SKU002,239,26,265
2025-09-06,8,3,SKU017,428,12,440
2025-09-06,9,1,SKU021,670,59,729
2025-09-06,9,2,SKU035,414,33,447
2025-09-06,10,1,SKU031,278,12,290
2025-09-06,10,2,SKU032,417,37,454
2025-09-06,10,3,SKU032,438,45,483
2025-09-06,11,1,SKU017,413,25,438
2025-09-06,11,2,SKU002,721,23,744
2025-09-06,11,3,SKU017,642,70,712
2025-09-06,12,1,SKU015,235,28,263
2025-09-06,12,2,SKU005,725,58,783
2025-09-06,12,3,SKU024,789,16,805
2025-09-06,13,1,SKU013,614,84,698
2025-09-06,13,2,SKU028,566,37,603
2025-09-06,13,3,SKU004,329,4,333
2025-09-06,14,1,SKU036,306,38,344
2025-09-06,14,2,SKU036,305,27,332
2025-09-06,14,3,SKU027,750,74,824
2025-09-06,15,1,SKU037,370,40,410
2025-09-06,15,3,SKU001,490,34,524
2025-09-07,1,1,SKU026,386,6,392
2025-09-07,1,2,SKU004,445,22,467
2025-09-07,1,3,SKU012,219,15,234
2025-09-07,2,1,SKU016,727,69,796
2025-09-07,2,3,SKU006,733,27,760
2025-09-07,3,1,SKU014,654,60,714
2025-09-07,3,2,SKU023,662,35,697
2025-09-07,3,3,SKU038,611,7,618
2025-09-07,4,1,SKU019,373,40,413
2025-09-07,4,2,SKU017,655,87,742
2025-09-07,5,1,SKU019,647,55,702
2025-09-07,5,2,SKU017,276,28,304
2025-09-07,5,3,SKU022,689,91,780
2025-09-07,6,1,SKU002,655,65,720
2025-09-07,6,2,SKU020,644,72,716
2025-09-07,7,1,SKU032,276,11,287
2025-09-07,7,2,SKU013,744,109,853
2025-09-07,7,3,SKU032,686,94,780
2025-09-07,8,2,SKU039,770,28,798
2025-09-07,8,3,SKU011,754,104,858
2025-09-07,9,2,SKU016,708,4,712
2025-09-07,10,1,SKU011,251,28,279
2025-09-07,10,2,SKU037,655,81,736
2025-09-07,11,1,SKU030,413,18,431
2025-09-07,11,2,SKU028,620,86,706
2025-09-07,12,1,SKU033,695,12,707
2025-09-07,12,2,SKU012,614,18,632
2025-09-07,12,3,SKU031,555,0,555
2025-09-07,13,1,SKU026,534,30,564
2025-09-07,13,3,SKU006,501,59,560
2025-09-07,14,1,SKU019,459,37,496
2025-09-07,14,2,SKU024,369,15,384
2025-09-07,14,3,SKU022,786,115,901
2025-09-07,15,2,SKU013,237,28,265
2025-09-07,15,3,SKU013,432,63,495
2025-09-08,1,2,SKU014,320,18,338
2025-09-08,1,3,SKU040,262,23,285
2025-09-08,2,1,SKU037,526,35,561
2025-09-08,2,2,SKU004,673,41,714
2025-09-08,2,3,SKU033,393,41,434
2025-09-08,3,1,SKU009,657,43,700
2025-09-08,3,2,SKU023,624,65,689
2025-09-08,4,3,SKU011,522,45,567
2025-09-08,5,1,SKU023,219,0,219
2025-09-08,5,2,SKU032,254,11,265
2025-09-08,5,3,SKU037,732,89,821
2025-09-08,6,1,SKU008,590,37,627
2025-09-08,6,2,SKU010,761,58,819
2025-09-08,6,3,SKU035,543,27,570
2025-09-08,7,1,SKU037,497,65,562
2025-09-08,7,3,SKU038,735,104,839
2025-09-08,8,1,SKU033,310,12,322
2025-09-08,8,2,SKU030,339,7,346
2025-09-08,9,1,SKU022,567,29,596
2025-09-08,9,3,SKU007,477,23,500
2025-09-08,10,1,SKU014,229,0,229
2025-09-08,10,2,SKU035,556,67,623
2025-09-08,10,3,SKU005,491,36,527
2025-09-08,11,1,SKU037,248,7,255
2025-09-08,11,2,SKU006,590,28,618
2025-09-08,11,3,SKU002,490,18,508
2025-09-08,12,1,SKU019,348,49,397
2025-09-08,12,2,SKU026,614,17,631
2025-09-08,12,3,SKU036,669,77,746
2025-09-08,13,1,SKU039,544,77,621
2025-09-08,13,2,SKU025,368,6,374
2025-09-08,13,3,SKU039,210,26,236
2025-09-08,14,2,SKU014,216,16,232
2025-09-08,14,3,SKU036,566,28,594
2025-09-08,15,1,SKU036,763,26,789
2025-09-08,15,2,SKU031,647,79,726
2025-09-08,15,3,SKU016,448,55,503
2025-09-09,1,1,SKU036,665,64,729
2025-09-09,1,2,SKU018,625,6,631
2025-09-09,1,3,SKU037,560,68,628
2025-09-09,2,2,SKU037,440,29,469
2025-09-09,2,3,SKU015,368,20,388
2025-09-09,3,1,SKU028,398,24,422
2025-09-09,3,2,SKU016,549,64,613
2025-09-09,3,3,SKU027,655,14,669
2025-09-09,4,2,SKU005,544,23,567
2025-09-09,4,3,SKU011,683,43,726
2025-09-09,5,1,SKU027,500,18,518
2025-09-09,5,2,SKU025,366,44,410
2025-09-09,5,3,SKU009,391,41,432
2025-09-09,6,1,SKU002,349,38,387
2025-09-09,6,3,SKU022,368,10,378
2025-09-09,7,1,SKU023,380,26,406
2025-09-09,7,2,SKU037,510,13,523
2025-09-09,7,3,SKU029,381,36,417
2025-09-09,8,2,SKU038,335,7,342
2025-09-09,8,3,SKU007,718,101,819
2025-09-09,9,1,SKU023,489,39,528
2025-09-09,9,3,SKU037,358,25,383
2025-09-09,10,1,SKU033,310,42,352
2025-09-09,10,2,SKU023,509,46,555
2025-09-09,10,3,SKU023,575,12,587
2025-09-09,11,1,SKU010,768,111,879
2025-09-09,11,3,SKU014,705,81,786
2025-09-09,12,1,SKU005,694,54,748
2025-09-09,12,2,SKU036,297,10,307
2025-09-09,12,3,SKU020,303,40,343
2025-09-09,13,2,SKU002,306,12,318
2025-09-09,13,3,SKU040,321,14,335
2025-09-09,14,2,SKU039,635,87,722
2025-09-09,14,3,SKU029,624,70,694
2025-09-09,15,2,SKU011,270,15,285
2025-09-09,15,3,SKU028,308,5,313
2025-09-10,1,1,SKU027,593,76,669
2025-09-10,1,3,SKU006,313,15,328
2025-09-10,2,1,SKU014,447,55,502
2025-09-10,3,1,SKU009,503,2,505
2025-09-10,3,2,SKU040,715,80,795
2025-09-10,3,3,SKU024,327,23,350
2025-09-10,4,1,SKU027,314,23,337
2025-09-10,4,3,SKU027,728,58,786
2025-09-10,5,1,SKU027,691,15,706
2025-09-10,5,2,SKU025,610,68,678
2025-09-10,5,3,SKU035,412,26,438
2025-09-10,6,2,SKU005,541,58,599
2025-09-10,6,3,SKU032,791,103,894
2025-09-10,7,1,SKU038,343,47,390
2025-09-10,7,2,SKU029,253,2,255
2025-09-10,7,3,SKU035,264,9,273
2025-09-10,8,1,SKU007,766,47,813
2025-09-10,8,2,SKU008,581,23,604
2025-09-10,8,3,SKU005,616,68,684
2025-09-10,9,1,SKU039,248,25,273
2025-09-10,9,2,SKU008,415,29,444
2025-09-10,9,3,SKU002,613,32,645
2025-09-10,10,2,SKU016,235,9,244
2025-09-10,10,3,SKU023,512,33,545
2025-09-10,11,1,SKU026,207,21,228
2025-09-10,11,2,SKU032,758,19,777
2025-09-10,12,1,SKU024,608,13,621
2025-09-10,12,2,SKU018,623,28,651
2025-09-10,13,1,SKU009,755,70,825
2025-09-10,13,2,SKU014,580,10,590
2025-09-10,13,3,SKU035,718,26,744
2025-09-10,14,2,SKU035,704,64,768
2025-09-10,15,1,SKU031,503,2,505
2025-09-10,15,3,SKU012,390,21,411
2025-09-11,1,1,SKU013,453,62,515
2025-09-11,1,2,SKU006,761,63,824
2025-09-11,2,1,SKU016,688,70,758
2025-09-11,2,2,SKU021,724,97,821
2025-09-11,2,3,SKU040,517,60,577
2025-09-11,3,1,SKU038,328,4,332
2025-09-11,3,2,SKU027,684,24,708
2025-09-11,3,3,SKU007,260,20,280
2025-09-11,4,1,SKU005,640,47,687
2025-09-11,4,2,SKU020,551,41,592
2025-09-11,4,3,SKU031,446,8,454
2025-09-11,5,1,SKU040,666,0,666
2025-09-11,6,1,SKU007,735,30,765
2025-09-11,7,2,SKU018,514,58,572
2025-09-11,7,3,SKU013,455,46,501
2025-09-11,8,1,SKU037,640,23,663
2025-09-11,8,2,SKU014,227,24,251
2025-09-11,8,3,SKU033,259,11,270
2025-09-11,9,1,SKU040,227,21,248
2025-09-11,9,2,SKU031,571,45,616
2025-09-11,9,3,SKU022,518,52,570
2025-09-11,10,3,SKU005,269,35,304
2025-09-11,11,1,SKU015,454,9,463
2025-09-11,11,2,SKU021,360,6,366
2025-09-11,12,1,SKU021,385,30,415
2025-09-11,12,2,SKU028,575,75,650
2025-09-11,12,3,SKU031,573,53,626
2025-09-11,13,1,SKU026,412,60,472
2025-09-11,13,2,SKU016,571,18,589
2025-09-11,13,3,SKU028,716,97,813
